Export Sales Query System,,,,,,,,,,,,,
Export Sales Data by Date/Commodity,,,,,,,,,,,,,
From: 01/01/2017 To: 10/17/2019,,,,,,,,,,,,,
Source: USDA/FAS/Export Sales Reporting,,,,,,,,,,,,,
10/17/2019,,,,,,,CMY,CMY,CMY,CMY,NMY,NMY,
,,,,,Weekly,Accumulated,Outstanding,Gross,Net,Total,Outstanding,Net,
,,,,,,,,,,,,,
Date,,,Commodity,Country,Exports,Exports,Sales,New Sales,Sales,Commitment,Sales,Sales,Unit Desc
,,,,,,,,,,,,,
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,ARGENTINA,"160,548","1,874,366","106,000","4,853","40,548","1,980,366",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,BAHRAIN,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,BANGLADESH,"230,942","583,904","3,177","9,052","231,624","587,081",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,BARBADOS,0,"13,976","4,500",0,0,"18,476",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,BELGIUM-LUXEMBOURG,"84,493","298,846",0,"3,000","84,493","298,846",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,BURMA,775,"4,151","3,558","2,000","1,976","7,709",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,CANADA,"74,279","568,380","105,476","27,871","27,737","673,856","1,089","1,089",Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,CHILE,"15,007","45,746",0,7,7,"45,746",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,"CHINA, PEOPLES REPUBLIC OF","1,429,459","1,903,461","5,502,487","3,728,600","3,922,459","7,405,948","128,000","128,000",Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,COLOMBIA,"58,930","276,684","38,300","35,727","68,430","314,984",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,COSTA RICA,"31,301","137,864","142,580","68,631","68,631","280,444",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,CUBA,"10,501","16,964","27,399",0,0,"44,363",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,DOMINICAN REPUBLIC,"6,900","15,327","4,000",0,-100,"19,327",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,EGYPT,"420,548","1,475,315","354,000","377,055","602,548","1,829,315",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,FRANCE,0,"133,879",0,0,0,"133,879",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,"GEORGIA, REPUBLIC OF",0,"10,493",0,0,0,"10,493",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,GERMANY,"64,194","762,920",0,"4,194","64,194","762,920",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,GREECE,0,"73,038",0,0,0,"73,038",0,0,Metric Tons
02/14/2019,,,Soybeans,GUATEMALA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,HONDURAS,0,"2,105","2,495",0,0,"4,600",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,HONG KONG,0,189,520,520,520,709,0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,INDIA,"2,165","3,205",8,500,500,"3,213",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,INDONESIA,"359,013","1,144,789","333,816","171,219","315,375","1,478,605",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,IRAN,0,"521,053",0,0,0,"521,053",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,ISRAEL,"53,998","188,827",0,"3,998","33,998","188,827",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,ITALY,"134,251","677,820",0,"5,800","74,251","677,820",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,JAPAN,"335,776","1,243,102","511,548","183,441","377,804","1,754,650","92,631","51,788",Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,"KOREA, REPUBLIC OF","66,202","503,473","42,258","4,000","63,288","545,731",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,KUWAIT,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,LEBANON,"24,493","77,214",0,0,"24,493","77,214",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,MALAYSIA,"34,233","247,779","158,810","38,446","37,618","406,589",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,MEXICO,"635,542","2,351,869","2,087,573","333,075","339,513","4,439,442","62,520","52,720",Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,MOROCCO,0,"15,569",0,0,0,"15,569",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,NEPAL,"3,844","3,844","21,096","19,000","18,940","24,940",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,NETHERLANDS,"145,338","1,456,703",0,"18,000","145,338","1,456,703",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,NICARAGUA,0,"1,567",0,0,0,"1,567",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,NIGERIA,0,"31,000",0,0,0,"31,000",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,PAKISTAN,"64,944","814,200","262,000",0,"64,944","1,076,200",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,PANAMA,0,"20,265","26,100","6,300","6,300","46,365",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,PAPUA NEW GUINEA,0,911,0,0,0,911,0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,PERU,"50,332","135,227","27,000","27,999","57,332","162,227",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,PHILIPPINES,"20,048","74,888","38,379","19,941","19,520","113,267",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,PORTUGAL,"43,999","418,795","70,000","33,999","73,999","488,795",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,ROMANIA,0,"113,477",0,0,0,"113,477",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,RUSSIAN FEDERATION,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,SAUDI ARABIA,0,"271,444",0,0,0,"271,444",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,SINGAPORE,"7,495","14,887","2,690","9,411","9,411","17,577",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,SPAIN,"389,112","1,761,192",0,"24,980","274,112","1,761,192",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,SRI LANKA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,SWITZERLAND,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,TAIWAN,"253,508","1,028,676","202,869","214,359","147,932","1,231,545",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,THAILAND,"111,375","978,409","315,996","95,969","127,643","1,294,405",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,TUNISIA,"32,235","246,343",0,"2,235","2,235","246,343",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,TURKEY,0,"30,991",0,0,0,"30,991",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,UNITED KINGDOM,"64,863","268,216",0,"4,843","4,843","268,216",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,VIETNAM,"31,596","460,764","40,917","19,288","18,935","501,681",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,EUROPEAN UNION - 27,"926,250","5,964,886","70,000","94,816","721,230","6,034,886",0,0,Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,KNOWN,"5,452,239","23,304,107","10,435,552","5,498,313","7,351,391","33,739,659","284,240","233,597",Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,UNKNOWN,0,0,"3,023,132","1,399,100","-957,746","3,023,132","410,000","145,000",Metric Tons
,,,,,,,,,,,,,
02/14/2019,,,Soybeans,GRAND TOTAL,"5,452,239","23,304,107","13,458,684","6,897,413","6,393,645","36,762,791","694,240","378,597",Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,ARGENTINA,0,"1,874,366","106,000",0,0,"1,980,366",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,BAHRAIN,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,BANGLADESH,"60,304","644,208","2,185","1,812","59,312","646,393",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,BARBADOS,0,"13,976","4,500",0,0,"18,476",0,0,Metric Tons
02/21/2019,,,Soybeans,BELGIUM-LUXEMBOURG,0,"298,846",0,0,0,"298,846",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,BURMA,"1,066","5,217","2,792",300,300,"8,009",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,CANADA,"3,968","572,348","101,547",39,39,"673,895","1,089",0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,CHILE,0,"45,746",0,0,0,"45,746",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,"CHINA, PEOPLES REPUBLIC OF","1,383,748","3,287,209","5,934,487","1,752,339","1,815,748","9,221,696","128,000",0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,COLOMBIA,"18,599","295,283","27,450","7,749","7,749","322,733",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,COSTA RICA,0,"137,864","142,580",0,0,"280,444",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,CUBA,0,"16,964","27,399",0,0,"44,363",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,DOMINICAN REPUBLIC,0,"15,327","4,000",0,0,"19,327",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,EGYPT,"52,775","1,528,090","414,000","60,000","112,775","1,942,090",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,FRANCE,"49,500","183,379",0,"4,500","49,500","183,379",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,"GEORGIA, REPUBLIC OF",0,"10,493",0,0,0,"10,493",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,GERMANY,"138,021","900,941",0,"138,021","138,021","900,941",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,GREECE,0,"73,038",0,0,0,"73,038",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,GUATEMALA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,HONDURAS,0,"2,105","2,495",0,0,"4,600",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,HONG KONG,42,231,520,42,42,751,0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,INDIA,0,"3,205",8,0,0,"3,213",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,INDONESIA,"37,438","1,182,227","322,892","26,832","26,514","1,505,119",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,IRAN,0,"521,053",0,0,0,"521,053",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,ISRAEL,21,"188,848",0,21,21,"188,848",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,ITALY,41,"677,861",0,41,41,"677,861",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,JAPAN,"11,887","1,254,989","557,269","52,132","57,608","1,812,258","92,851",220,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,"KOREA, REPUBLIC OF","60,792","564,265","41,567",0,"60,101","605,832",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,KUWAIT,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,LEBANON,0,"77,214",0,0,0,"77,214",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,MALAYSIA,"9,925","257,704","149,103",219,218,"406,807",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,MEXICO,"81,284","2,433,153","2,039,902","55,681","33,613","4,473,055","62,520",0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,MOROCCO,0,"15,569",0,0,0,"15,569",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,NEPAL,684,"4,528","21,412","1,000","1,000","25,940",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,NETHERLANDS,"82,795","1,539,498",0,0,"82,795","1,539,498",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,NICARAGUA,0,"1,567",0,0,0,"1,567",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,NIGERIA,0,"31,000",0,0,0,"31,000",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,PAKISTAN,"68,786","882,986","191,000",0,"-2,214","1,073,986",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,PANAMA,0,"20,265","26,100",0,0,"46,365",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,PAPUA NEW GUINEA,0,911,0,0,0,911,0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,PERU,"27,305","162,532",0,688,305,"162,532",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,PHILIPPINES,460,"75,348","38,602",730,683,"113,950",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,PORTUGAL,0,"418,795","70,000",0,0,"488,795",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,ROMANIA,0,"113,477",0,0,0,"113,477",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,RUSSIAN FEDERATION,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,SAUDI ARABIA,42,"271,486",0,42,42,"271,486",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,SINGAPORE,0,"14,887","2,690",0,0,"17,577",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,SPAIN,0,"1,761,192",0,0,0,"1,761,192",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,SRI LANKA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,SWITZERLAND,0,0,0,0,0,0,0,0,Metric Tons
02/21/2019,,,Soybeans,TAIWAN,"22,505","1,051,181","264,951","84,957","84,587","1,316,132",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,THAILAND,"81,277","1,059,686","244,690","9,979","9,971","1,304,376",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,TUNISIA,0,"246,343",0,0,0,"246,343",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,TURKEY,0,"30,991",0,0,0,"30,991",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,UNITED KINGDOM,0,"268,216",0,0,0,"268,216",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,VIETNAM,"1,770","462,534","41,729","2,833","2,582","504,263",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,EUROPEAN UNION - 27,"270,357","6,235,243","70,000","142,562","270,357","6,305,243",0,0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,KNOWN,"2,195,035","25,499,142","10,781,870","2,199,957","2,541,353","36,281,012","284,460",220,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,UNKNOWN,0,0,"2,602,003","39,871","-421,129","2,602,003","410,000",0,Metric Tons
,,,,,,,,,,,,,
02/21/2019,,,Soybeans,GRAND TOTAL,"2,195,035","25,499,142","13,383,873","2,239,828","2,120,224","38,883,015","694,460",220,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,ARGENTINA,0,"1,874,366","106,000",0,0,"1,980,366",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,BAHRAIN,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,BANGLADESH,508,"644,716","1,677",0,0,"646,393",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,BARBADOS,0,"13,976","4,500",0,0,"18,476",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,BELGIUM-LUXEMBOURG,0,"298,846",0,0,0,"298,846",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,BURMA,697,"5,914","2,659",634,564,"8,573",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,CANADA,"8,313","580,661","93,234",0,0,"673,895","1,089",0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,CHILE,0,"45,746",0,0,0,"45,746",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,"CHINA, PEOPLES REPUBLIC OF","403,271","3,690,480","5,677,487","147,604","146,271","9,367,967","128,000",0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,COLOMBIA,"10,700","305,983","27,722",972,"10,972","333,705",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,COSTA RICA,0,"137,864","142,580",0,0,"280,444",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,CUBA,"7,160","24,124","20,199",0,-40,"44,323",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,DOMINICAN REPUBLIC,0,"15,327","4,000",0,0,"19,327",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,EGYPT,"149,918","1,678,008","359,000","5,151","94,918","2,037,008",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,FRANCE,0,"183,379",0,0,0,"183,379",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,"GEORGIA, REPUBLIC OF",0,"10,493",0,0,0,"10,493",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,GERMANY,0,"900,941",0,0,0,"900,941",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,GREECE,0,"73,038",0,0,0,"73,038",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,GUATEMALA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,HONDURAS,0,"2,105","2,495",0,0,"4,600",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,HONG KONG,0,231,520,0,0,751,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,INDIA,0,"3,205",8,0,0,"3,213",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,INDONESIA,"34,996","1,217,223","322,853","43,790","34,957","1,540,076",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,IRAN,0,"521,053",0,0,0,"521,053",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,ISRAEL,0,"188,848",0,0,0,"188,848",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,ITALY,0,"677,861",0,0,0,"677,861",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,JAPAN,"45,181","1,300,170","527,474","4,507","15,386","1,827,644","92,851",0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,"KOREA, REPUBLIC OF","1,800","566,065","40,111",344,344,"606,176",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,KUWAIT,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,LEBANON,"24,216","101,430",0,0,"24,216","101,430",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,MALAYSIA,"21,489","279,193","147,356","19,773","19,742","426,549",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,MEXICO,"61,356","2,494,509","2,036,562","60,055","58,016","4,531,071","134,520","72,000",Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,MOROCCO,0,"15,569",0,0,0,"15,569",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,NEPAL,596,"5,124","20,720",0,-96,"25,844",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,NETHERLANDS,"76,499","1,615,997",0,"1,499","76,499","1,615,997",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,NICARAGUA,0,"1,567",0,0,0,"1,567",0,0,Metric Tons
02/28/2019,,,Soybeans,NIGERIA,0,"31,000",0,0,0,"31,000",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,PAKISTAN,0,"882,986","191,000",0,0,"1,073,986",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,PANAMA,0,"20,265","26,100",0,0,"46,365",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,PAPUA NEW GUINEA,0,911,0,0,0,911,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,PERU,0,"162,532",0,0,0,"162,532",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,PHILIPPINES,"2,757","78,105","36,928","1,083","1,083","115,033",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,PORTUGAL,"32,999","451,794","40,000","2,999","2,999","491,794",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,ROMANIA,0,"113,477",0,0,0,"113,477",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,RUSSIAN FEDERATION,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,SAUDI ARABIA,63,"271,549",0,63,63,"271,549",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,SINGAPORE,42,"14,929","2,648",0,0,"17,577",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,SPAIN,0,"1,761,192",0,0,0,"1,761,192",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,SRI LANKA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,SWITZERLAND,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,TAIWAN,"35,319","1,086,500","207,291","20,911","-22,341","1,293,791",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,THAILAND,"55,328","1,115,014","206,047","16,822","16,685","1,321,061",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,TUNISIA,0,"246,343",0,0,0,"246,343",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,TURKEY,0,"30,991",0,0,0,"30,991",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,UNITED KINGDOM,0,"268,216",0,0,0,"268,216",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,VENEZUELA,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,VIETNAM,"9,657","472,191","37,909","6,097","5,837","510,100",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,EUROPEAN UNION - 27,"109,498","6,344,741","40,000","4,498","79,498","6,384,741",0,0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,KNOWN,"982,865","26,482,007","10,285,080","332,304","486,075","36,767,087","356,460","72,000",Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,UNKNOWN,0,0,"2,427,370","111,300","-174,633","2,427,370","410,000",0,Metric Tons
,,,,,,,,,,,,,
02/28/2019,,,Soybeans,GRAND TOTAL,"982,865","26,482,007","12,712,450","443,604","311,442","39,194,457","766,460","72,000",Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,ARGENTINA,0,"1,874,366","106,000",0,0,"1,980,366",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,BAHRAIN,0,0,0,0,0,0,0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,BANGLADESH,0,"644,716","58,677","57,000","57,000","703,393",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,BARBADOS,"4,500","18,476",0,0,0,"18,476",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,BELGIUM-LUXEMBOURG,0,"298,846",0,0,0,"298,846",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,BURMA,0,"5,914","2,659",0,0,"8,573",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,CANADA,"7,184","587,845","91,960","5,911","5,910","679,805","1,089",0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,CHILE,0,"45,746",0,0,0,"45,746",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,"CHINA, PEOPLES REPUBLIC OF","386,584","4,077,064","6,998,487","1,661,650","1,707,584","11,075,551","128,000",0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,COLOMBIA,"20,256","326,239","29,222","1,756","21,756","355,461",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,COSTA RICA,0,"137,864","142,580",0,0,"280,444",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,CUBA,"11,790","35,914","8,500",91,91,"44,414",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,DOMINICAN REPUBLIC,"3,600","18,927",0,0,-400,"18,927",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,EGYPT,0,"1,678,008","359,000",0,0,"2,037,008",0,0,Metric Tons
,,,,,,,,,,,,,
03/07/2019,,,Soybeans,FRANCE,0,"183,379",0,0,0,"183,379",0,0,Metric Tons
,,,,,,,,,,,,,
